"";"x.17";"x.18";"x.19";"x.20";"classes"
"3840";82;97;101;76;"grey soil"
"3841";93;115;124;94;"grey soil"
"3842";97;115;124;97;"grey soil"
"3843";93;106;114;94;"grey soil"
"3844";85;106;105;83;"grey soil"
"3845";85;102;101;83;"grey soil"
"3846";89;102;110;87;"grey soil"
"3847";85;102;114;87;"grey soil"
"3848";78;92;101;87;"grey soil"
"3849";74;97;105;94;"red soil"
"3850";53;88;101;83;"red soil"
"3851";47;71;85;73;"red soil"
"3852";50;79;89;76;"red soil"
"3853";50;71;82;73;"red soil"
"3854";47;67;82;65;"red soil"
"3855";50;71;85;73;"red soil"
"3856";53;75;89;73;"red soil"
"3857";53;84;97;80;"red soil"
"3858";53;84;101;87;"red soil"
"3859";50;79;93;80;"red soil"
"3860";53;79;89;76;"red soil"
"3861";57;79;93;80;"red soil"
"3862";57;88;101;83;"red soil"
"3863";57;88;101;83;"red soil"
"3864";60;75;93;83;"red soil"
"3865";63;88;105;90;"red soil"
"3866";67;97;114;90;"red soil"
"3867";70;106;114;94;"red soil"
"3868";63;97;114;90;"red soil"
"3869";67;102;114;90;"red soil"
"3870";63;102;114;90;"red soil"
"3871";63;106;114;90;"red soil"
"3872";57;88;105;87;"red soil"
"3873";60;97;105;87;"red soil"
"3874";63;97;114;90;"red soil"
"3875";67;106;119;97;"red soil"
"3876";47;40;105;122;"cotton crop"
"3877";44;31;114;136;"cotton crop"
"3878";44;31;114;133;"cotton crop"
"3879";44;31;114;133;"cotton crop"
"3880";44;31;110;133;"cotton crop"
"3881";44;29;114;136;"cotton crop"
"3882";44;29;114;133;"cotton crop"
"3883";47;37;114;122;"cotton crop"
"3884";63;84;97;80;"vegetation stubble"
"3885";74;92;110;94;"vegetation stubble"
"3886";78;84;93;80;"very damp grey soil"
"3887";60;71;82;65;"very damp grey soil"
"3888";63;67;78;69;"very damp grey soil"
"3889";60;63;74;69;"very damp grey soil"
"3890";60;63;78;65;"very damp grey soil"
"3891";88;106;102;83;"grey soil"
"3892";80;98;98;76;"grey soil"
"3893";84;106;111;87;"grey soil"
"3894";88;111;115;91;"grey soil"
"3895";92;106;111;87;"grey soil"
"3896";88;102;106;83;"grey soil"
"3897";88;102;106;83;"grey soil"
"3898";84;102;106;79;"grey soil"
"3899";84;94;102;79;"grey soil"
"3900";84;94;102;79;"grey soil"
"3901";84;102;111;87;"grey soil"
"3902";88;106;102;91;"grey soil"
"3903";84;98;102;87;"grey soil"
"3904";57;94;111;91;"red soil"
"3905";53;85;102;83;"red soil"
"3906";50;73;90;76;"red soil"
"3907";50;69;86;72;"red soil"
"3908";53;69;82;72;"red soil"
"3909";50;66;82;72;"red soil"
"3910";50;77;98;79;"red soil"
"3911";53;77;94;79;"red soil"
"3912";50;73;90;76;"red soil"
"3913";53;69;82;72;"red soil"
"3914";53;73;94;76;"red soil"
"3915";53;73;90;76;"red soil"
"3916";53;77;94;76;"red soil"
"3917";53;77;94;76;"red soil"
"3918";57;77;90;76;"red soil"
"3919";53;77;94;79;"red soil"
"3920";64;81;90;83;"red soil"
"3921";68;89;102;87;"red soil"
"3922";68;94;115;91;"red soil"
"3923";60;89;102;83;"red soil"
"3924";60;85;102;83;"red soil"
"3925";64;98;115;91;"red soil"
"3926";64;98;111;91;"red soil"
"3927";53;89;106;87;"red soil"
"3928";57;94;111;87;"red soil"
"3929";57;94;106;83;"red soil"
"3930";64;98;111;91;"red soil"
"3931";68;106;111;98;"red soil"
"3932";72;111;120;102;"red soil"
"3933";68;111;120;98;"red soil"
"3934";68;111;125;98;"red soil"
"3935";60;89;111;94;"red soil"
"3936";47;31;111;131;"cotton crop"
"3937";44;31;115;131;"cotton crop"
"3938";47;31;111;124;"cotton crop"
"3939";47;37;106;124;"cotton crop"
"3940";53;55;98;91;"cotton crop"
"3941";64;85;98;79;"vegetation stubble"
"3942";64;77;106;98;"vegetation stubble"
"3943";68;69;111;98;"vegetation stubble"
"3944";68;73;111;91;"vegetation stubble"
"3945";72;77;94;76;"very damp grey soil"
"3946";76;85;98;76;"damp grey soil"
"3947";72;81;86;72;"damp grey soil"
"3948";68;73;78;65;"very damp grey soil"
"3949";64;66;74;65;"very damp grey soil"
"3950";80;99;104;78;"grey soil"
"3951";80;95;100;78;"grey soil"
"3952";80;95;100;81;"grey soil"
"3953";84;103;108;88;"grey soil"
"3954";88;99;104;88;"grey soil"
"3955";80;99;104;81;"grey soil"
"3956";84;103;104;85;"grey soil"
"3957";84;99;100;81;"grey soil"
"3958";88;99;104;85;"grey soil"
"3959";84;99;100;81;"grey soil"
"3960";84;99;104;85;"grey soil"
"3961";88;99;113;92;"grey soil"
"3962";76;95;104;88;"grey soil"
"3963";53;87;104;85;"red soil"
"3964";50;75;96;78;"red soil"
"3965";50;71;91;78;"red soil"
"3966";50;71;87;74;"red soil"
"3967";50;75;91;74;"red soil"
"3968";53;75;87;78;"red soil"
"3969";53;75;87;78;"red soil"
"3970";50;75;96;78;"red soil"
"3971";56;68;83;67;"red soil"
"3972";53;68;83;70;"red soil"
"3973";53;71;87;74;"red soil"
"3974";53;75;91;78;"red soil"
"3975";53;79;96;70;"red soil"
"3976";56;83;96;78;"red soil"
"3977";60;87;104;85;"red soil"
"3978";60;83;100;85;"red soil"
"3979";60;79;96;85;"red soil"
"3980";64;91;100;81;"red soil"
"3981";68;87;96;81;"red soil"
"3982";64;87;104;85;"red soil"
"3983";68;91;104;88;"red soil"
"3984";60;75;91;78;"red soil"
"3985";56;68;83;74;"red soil"
"3986";56;91;104;88;"red soil"
"3987";56;87;108;85;"red soil"
"3988";56;83;100;85;"red soil"
"3989";56;83;96;85;"red soil"
"3990";60;91;100;85;"red soil"
"3991";60;99;108;92;"red soil"
"3992";71;107;122;103;"red soil"
"3993";71;112;122;99;"red soil"
"3994";68;112;122;99;"red soil"
"3995";71;112;128;99;"red soil"
"3996";64;91;104;92;"red soil"
"3997";60;83;108;92;"red soil"
"3998";60;64;100;99;"cotton crop"
"3999";53;51;104;114;"cotton crop"
"4000";43;36;118;128;"cotton crop"
"4001";50;48;104;107;"cotton crop"
"4002";56;61;91;85;"vegetation stubble"
"4003";60;64;91;81;"vegetation stubble"
"4004";60;75;96;78;"vegetation stubble"
"4005";64;68;108;92;"vegetation stubble"
"4006";80;99;104;85;"damp grey soil"
"4007";71;79;91;74;"damp grey soil"
"4008";88;99;104;83;"grey soil"
"4009";88;103;104;83;"grey soil"
"4010";84;95;100;79;"grey soil"
"4011";79;91;96;79;"grey soil"
"4012";84;95;100;79;"grey soil"
"4013";84;99;104;83;"grey soil"
"4014";88;107;113;87;"grey soil"
"4015";88;107;109;87;"grey soil"
"4016";84;99;104;79;"grey soil"
"4017";84;99;104;79;"grey soil"
"4018";88;99;109;83;"grey soil"
"4019";84;103;100;83;"grey soil"
"4020";84;99;104;83;"grey soil"
"4021";84;103;104;83;"grey soil"
"4022";88;103;113;87;"grey soil"
"4023";88;103;109;92;"grey soil"
"4024";79;95;100;87;"grey soil"
"4025";67;95;109;92;"red soil"
"4026";63;95;113;87;"red soil"
"4027";55;83;100;83;"red soil"
"4028";51;75;93;79;"red soil"
"4029";51;64;85;75;"red soil"
"4030";51;72;85;75;"red soil"
"4031";48;72;89;75;"red soil"
"4032";51;83;93;75;"red soil"
"4033";55;79;96;79;"red soil"
"4034";55;72;89;71;"red soil"
"4035";55;79;89;79;"red soil"
"4036";55;79;96;79;"red soil"
"4037";59;83;96;79;"red soil"
"4038";71;99;104;87;"red soil"
"4039";67;103;109;87;"red soil"
"4040";59;75;96;79;"red soil"
"4041";59;83;96;79;"red soil"
"4042";63;91;100;83;"red soil"
"4043";75;91;109;92;"red soil"
"4044";75;95;104;87;"red soil"
"4045";59;72;85;71;"red soil"
"4046";67;103;109;92;"red soil"
"4047";59;95;113;92;"red soil"
"4048";63;87;100;87;"red soil"
"4049";63;95;104;92;"red soil"
"4050";71;103;113;96;"red soil"
"4051";71;103;113;96;"red soil"
"4052";71;111;118;96;"red soil"
"4053";59;75;100;83;"red soil"
"4054";59;87;104;92;"red soil"
"4055";67;87;100;83;"red soil"
"4056";63;79;100;87;"red soil"
"4057";59;68;96;92;"vegetation stubble"
"4058";55;61;100;96;"cotton crop"
"4059";55;61;100;87;"vegetation stubble"
"4060";55;58;96;87;"vegetation stubble"
"4061";59;61;89;79;"vegetation stubble"
"4062";59;61;85;75;"vegetation stubble"
"4063";59;75;89;79;"vegetation stubble"
"4064";59;64;100;92;"vegetation stubble"
"4065";59;58;104;100;"vegetation stubble"
"4066";63;64;104;96;"vegetation stubble"
"4067";71;79;96;79;"damp grey soil"
"4068";79;95;96;79;"damp grey soil"
"4069";86;104;108;81;"grey soil"
"4070";82;91;104;78;"grey soil"
"4071";86;100;108;85;"grey soil"
"4072";90;109;112;92;"grey soil"
"4073";86;100;108;85;"grey soil"
"4074";82;96;104;81;"grey soil"
"4075";82;100;104;81;"grey soil"
"4076";86;104;108;92;"grey soil"
"4077";82;100;108;89;"grey soil"
"4078";74;96;104;89;"red soil"
"4079";63;96;100;92;"red soil"
"4080";56;91;108;89;"red soil"
"4081";49;75;92;78;"red soil"
"4082";46;75;96;78;"red soil"
"4083";46;67;84;74;"red soil"
"4084";49;71;92;74;"red soil"
"4085";49;71;84;78;"red soil"
"4086";49;71;88;74;"red soil"
"4087";52;79;96;78;"red soil"
"4088";52;79;92;81;"red soil"
"4089";52;71;84;74;"red soil"
"4090";52;71;84;70;"red soil"
"4091";52;71;80;70;"red soil"
"4092";52;71;84;70;"red soil"
"4093";56;75;92;74;"red soil"
"4094";56;79;88;78;"red soil"
"4095";59;87;96;81;"red soil"
"4096";66;96;108;92;"red soil"
"4097";59;91;100;85;"red soil"
"4098";56;79;96;81;"red soil"
"4099";59;83;96;81;"red soil"
"4100";66;83;100;81;"red soil"
"4101";66;87;104;89;"red soil"
"4102";70;96;104;89;"red soil"
"4103";63;79;88;78;"red soil"
"4104";56;63;84;70;"red soil"
"4105";59;79;96;81;"red soil"
"4106";63;91;112;89;"red soil"
"4107";63;96;112;89;"red soil"
"4108";63;100;122;92;"red soil"
"4109";63;96;108;89;"red soil"
"4110";66;96;112;89;"red soil"
"4111";70;100;112;92;"red soil"
"4112";70;104;112;96;"red soil"
"4113";70;100;112;96;"red soil"
"4114";63;83;104;89;"red soil"
"4115";59;79;92;81;"red soil"
"4116";63;75;104;85;"red soil"
"4117";70;100;112;92;"red soil"
"4118";66;79;96;85;"vegetation stubble"
"4119";63;71;104;92;"vegetation stubble"
"4120";59;63;104;96;"vegetation stubble"
"4121";59;60;100;92;"vegetation stubble"
"4122";56;60;100;89;"vegetation stubble"
"4123";56;60;88;81;"vegetation stubble"
"4124";56;60;88;78;"vegetation stubble"
"4125";56;60;84;78;"vegetation stubble"
"4126";59;67;88;74;"vegetation stubble"
"4127";63;71;92;81;"vegetation stubble"
"4128";59;60;96;92;"vegetation stubble"
"4129";56;63;104;96;"vegetation stubble"
"4130";70;75;104;85;"vegetation stubble"
"4131";74;87;92;78;"damp grey soil"
"4132";74;91;100;81;"damp grey soil"
"4133";78;96;96;81;"damp grey soil"
"4134";79;95;97;75;"grey soil"
"4135";83;95;97;79;"grey soil"
"4136";83;95;101;79;"grey soil"
"4137";83;95;105;83;"grey soil"
"4138";96;112;110;94;"grey soil"
"4139";87;103;110;83;"grey soil"
"4140";83;95;105;83;"grey soil"
"4141";87;103;105;86;"grey soil"
"4142";79;99;110;90;"grey soil"
"4143";71;103;119;94;"red soil"
"4144";59;95;110;90;"red soil"
"4145";52;84;97;86;"red soil"
"4146";52;73;90;79;"red soil"
"4147";49;73;97;83;"red soil"
"4148";49;77;93;75;"red soil"
"4149";46;66;86;72;"red soil"
"4150";49;70;86;75;"red soil"
"4151";49;70;86;72;"red soil"
"4152";52;70;82;75;"red soil"
"4153";49;66;86;75;"red soil"
"4154";52;70;86;72;"red soil"
"4155";56;73;86;75;"red soil"
"4156";59;77;90;79;"red soil"
"4157";52;84;97;83;"red soil"
"4158";59;84;93;79;"red soil"
"4159";59;88;105;86;"red soil"
"4160";59;73;93;75;"red soil"
"4161";67;84;97;83;"red soil"
"4162";63;73;93;75;"red soil"
"4163";67;103;114;94;"red soil"
"4164";67;103;114;94;"red soil"
"4165";67;103;114;94;"red soil"
"4166";75;108;114;94;"red soil"
"4167";75;108;119;98;"red soil"
"4168";75;103;119;98;"red soil"
"4169";71;99;114;98;"red soil"
"4170";75;108;124;98;"red soil"
"4171";71;99;110;94;"red soil"
"4172";63;66;90;79;"red soil"
"4173";67;88;105;86;"vegetation stubble"
"4174";63;73;97;86;"vegetation stubble"
"4175";63;66;101;90;"vegetation stubble"
"4176";59;66;97;86;"vegetation stubble"
"4177";59;63;90;83;"vegetation stubble"
"4178";56;60;86;79;"vegetation stubble"
"4179";59;70;90;72;"vegetation stubble"
"4180";59;63;97;90;"vegetation stubble"
"4181";59;60;97;90;"vegetation stubble"
"4182";59;63;93;90;"vegetation stubble"
"4183";67;77;110;90;"vegetation stubble"
"4184";75;91;97;79;"damp grey soil"
"4185";79;91;97;83;"damp grey soil"
"4186";79;91;97;79;"damp grey soil"
"4187";78;92;97;76;"grey soil"
"4188";78;92;101;76;"grey soil"
"4189";85;106;105;80;"grey soil"
"4190";93;115;114;94;"grey soil"
"4191";93;111;114;94;"grey soil"
"4192";89;102;110;87;"grey soil"
"4193";85;97;110;83;"grey soil"
"4194";85;102;105;80;"grey soil"
"4195";85;97;101;83;"grey soil"
"4196";85;97;101;83;"grey soil"
"4197";89;102;105;87;"grey soil"
"4198";85;102;110;87;"grey soil"
"4199";85;102;110;94;"grey soil"
"4200";78;92;110;87;"grey soil"
"4201";70;88;105;90;"grey soil"
"4202";50;79;101;83;"red soil"
"4203";50;75;93;80;"red soil"
"4204";50;75;101;80;"red soil"
"4205";50;71;89;76;"red soil"
"4206";50;75;97;80;"red soil"
"4207";53;75;97;80;"red soil"
"4208";50;71;89;73;"red soil"
"4209";53;75;93;73;"red soil"
"4210";53;71;85;69;"red soil"
"4211";57;79;97;80;"red soil"
"4212";60;84;93;80;"red soil"
"4213";60;75;93;83;"red soil"
"4214";63;84;97;83;"red soil"
"4215";63;84;93;80;"red soil"
"4216";60;84;97;83;"red soil"
"4217";63;75;97;80;"red soil"
"4218";63;79;85;80;"red soil"
"4219";60;75;89;80;"red soil"
"4220";63;92;105;87;"red soil"
"4221";60;92;110;90;"red soil"
"4222";70;106;119;94;"red soil"
"4223";67;106;110;90;"red soil"
"4224";70;111;114;97;"red soil"
"4225";70;115;119;97;"red soil"
"4226";67;106;124;94;"red soil"
"4227";67;106;114;94;"red soil"
"4228";70;106;119;94;"red soil"
"4229";70;106;119;94;"red soil"
"4230";74;111;114;97;"red soil"
"4231";70;111;124;97;"red soil"
"4232";70;106;114;94;"red soil"
"4233";74;106;114;97;"red soil"
"4234";70;102;114;94;"red soil"
"4235";70;106;114;94;"red soil"
"4236";67;84;101;87;"red soil"
"4237";74;92;105;90;"red soil"
"4238";78;97;114;97;"red soil"
"4239";60;75;101;83;"vegetation stubble"
"4240";44;43;82;87;"vegetation stubble"
"4241";50;46;82;83;"vegetation stubble"
"4242";57;67;85;76;"vegetation stubble"
"4243";60;71;97;83;"vegetation stubble"
"4244";60;60;97;87;"vegetation stubble"
"4245";63;71;101;90;"vegetation stubble"
"4246";80;94;98;76;"grey soil"
"4247";80;94;102;79;"grey soil"
"4248";80;98;94;76;"grey soil"
"4249";84;94;98;79;"grey soil"
"4250";92;115;115;94;"grey soil"
"4251";92;120;125;98;"grey soil"
"4252";92;115;115;87;"grey soil"
"4253";84;102;102;79;"grey soil"
"4254";80;94;94;76;"grey soil"
"4255";84;98;102;83;"grey soil"
"4256";84;98;102;79;"grey soil"
"4257";76;94;102;79;"grey soil"
"4258";84;102;111;91;"grey soil"
"4259";84;102;106;91;"grey soil"
"4260";88;106;111;91;"grey soil"
"4261";76;94;106;91;"red soil"
"4262";68;94;111;91;"red soil"
"4263";57;81;102;83;"red soil"
"4264";50;77;90;79;"red soil"
"4265";50;73;86;76;"red soil"
"4266";50;69;90;76;"red soil"
"4267";50;69;90;76;"red soil"
"4268";50;73;90;76;"red soil"
"4269";53;81;102;83;"red soil"
"4270";53;81;98;79;"red soil"
"4271";53;77;94;76;"red soil"
"4272";53;73;98;76;"red soil"
"4273";57;77;98;79;"red soil"
"4274";57;73;90;72;"red soil"
"4275";53;69;82;76;"red soil"
"4276";57;77;94;79;"red soil"
"4277";60;81;98;79;"red soil"
"4278";60;73;90;79;"red soil"
"4279";60;81;94;79;"red soil"
"4280";64;81;98;83;"red soil"
"4281";60;81;90;76;"red soil"
"4282";68;89;106;87;"red soil"
"4283";64;98;106;91;"red soil"
"4284";64;94;111;91;"red soil"
"4285";60;94;111;91;"red soil"
"4286";68;106;115;94;"red soil"
"4287";72;106;115;98;"red soil"
"4288";72;106;115;94;"red soil"
"4289";64;106;115;94;"red soil"
"4290";68;106;115;94;"red soil"
"4291";68;102;115;94;"red soil"
"4292";76;111;115;94;"red soil"
"4293";76;111;115;94;"red soil"
"4294";76;106;115;94;"red soil"
"4295";76;102;111;98;"red soil"
"4296";88;115;131;102;"red soil"
"4297";88;111;120;94;"red soil"
"4298";76;89;102;76;"vegetation stubble"
"4299";60;73;90;83;"red soil"
"4300";53;62;86;83;"vegetation stubble"
"4301";60;77;90;83;"vegetation stubble"
"4302";60;66;102;91;"vegetation stubble"
"4303";60;66;106;94;"vegetation stubble"
"4304";64;73;102;94;"vegetation stubble"
"4305";76;89;106;87;"damp grey soil"
"4306";72;89;98;79;"damp grey soil"
"4307";84;99;108;81;"grey soil"
"4308";84;95;100;85;"grey soil"
"4309";92;107;118;96;"grey soil"
"4310";97;112;122;92;"grey soil"
"4311";97;116;122;96;"grey soil"
"4312";92;103;113;88;"grey soil"
"4313";84;95;100;81;"grey soil"
"4314";88;99;104;81;"grey soil"
"4315";80;95;104;81;"grey soil"
"4316";84;99;108;88;"grey soil"
"4317";84;103;113;96;"grey soil"
"4318";84;99;108;92;"grey soil"
"4319";84;107;113;96;"grey soil"
"4320";68;103;113;92;"red soil"
"4321";50;75;96;78;"red soil"
"4322";46;71;87;74;"red soil"
"4323";50;71;87;74;"red soil"
"4324";50;79;96;78;"red soil"
"4325";46;79;96;78;"red soil"
"4326";53;83;96;78;"red soil"
"4327";53;75;96;78;"red soil"
"4328";53;71;87;74;"red soil"
"4329";53;71;87;74;"red soil"
"4330";53;68;83;70;"red soil"
"4331";56;71;79;74;"red soil"
"4332";56;75;87;74;"red soil"
"4333";56;75;96;74;"red soil"
"4334";60;79;91;81;"red soil"
"4335";64;87;100;85;"red soil"
"4336";60;87;104;85;"red soil"
"4337";60;91;108;85;"red soil"
"4338";64;91;113;88;"red soil"
"4339";68;103;118;92;"red soil"
"4340";68;107;118;92;"red soil"
"4341";68;103;118;92;"red soil"
"4342";71;103;118;92;"red soil"
"4343";71;103;118;96;"red soil"
"4344";68;107;122;96;"red soil"
"4345";68;103;118;92;"red soil"
"4346";64;103;122;92;"red soil"
"4347";71;107;122;96;"red soil"
"4348";71;107;122;96;"red soil"
"4349";71;103;113;92;"red soil"
"4350";71;103;118;92;"red soil"
"4351";71;107;118;96;"red soil"
"4352";71;107;118;96;"red soil"
"4353";71;116;122;99;"red soil"
"4354";76;107;122;103;"red soil"
"4355";76;112;122;96;"red soil"
"4356";76;112;122;99;"red soil"
"4357";80;107;122;96;"red soil"
"4358";92;116;133;103;"red soil"
"4359";71;83;96;85;"red soil"
"4360";60;83;96;85;"red soil"
"4361";64;87;100;88;"red soil"
"4362";64;79;100;85;"red soil"
"4363";56;71;96;85;"vegetation stubble"
"4364";56;68;91;81;"vegetation stubble"
"4365";53;64;83;78;"vegetation stubble"
"4366";60;71;91;81;"vegetation stubble"
"4367";68;75;108;96;"vegetation stubble"
"4368";71;87;108;88;"damp grey soil"
"4369";71;91;100;81;"damp grey soil"
"4370";76;95;108;88;"damp grey soil"
"4371";88;103;109;87;"grey soil"
"4372";93;107;113;92;"grey soil"
"4373";93;111;123;96;"grey soil"
"4374";97;111;123;96;"grey soil"
"4375";93;111;118;96;"grey soil"
"4376";93;111;118;96;"grey soil"
"4377";79;95;100;79;"grey soil"
"4378";84;95;96;79;"grey soil"
"4379";84;99;104;83;"grey soil"
"4380";88;103;113;92;"grey soil"
"4381";84;99;109;92;"grey soil"
"4382";88;103;118;100;"grey soil"
"4383";79;107;123;100;"red soil"
"4384";55;83;100;87;"red soil"
"4385";51;79;104;83;"red soil"
"4386";51;83;100;83;"red soil"
"4387";51;79;96;79;"red soil"
"4388";51;75;96;79;"red soil"
"4389";48;72;89;79;"red soil"
"4390";48;68;89;75;"red soil"
"4391";48;75;89;79;"red soil"
"4392";51;75;96;79;"red soil"
"4393";55;79;93;79;"red soil"
"4394";55;79;93;75;"red soil"
"4395";51;75;89;75;"red soil"
"4396";51;68;85;75;"red soil"
"4397";51;68;81;71;"red soil"
"4398";55;72;81;71;"red soil"
"4399";55;72;85;75;"red soil"
"4400";63;95;104;83;"red soil"
"4401";63;95;104;87;"red soil"
"4402";63;91;104;83;"red soil"
"4403";63;91;104;83;"red soil"
"4404";67;95;109;92;"red soil"
"4405";71;103;113;92;"red soil"
"4406";71;103;109;92;"red soil"
"4407";71;107;118;92;"red soil"
"4408";71;103;118;92;"red soil"
"4409";67;103;118;92;"red soil"
"4410";67;103;118;96;"red soil"
"4411";67;107;113;96;"red soil"
"4412";67;107;123;96;"red soil"
"4413";71;111;123;96;"red soil"
"4414";71;103;118;96;"red soil"
"4415";71;107;113;92;"red soil"
"4416";71;107;113;96;"red soil"
"4417";75;103;118;96;"red soil"
"4418";75;107;118;96;"red soil"
"4419";84;111;123;100;"red soil"
"4420";79;103;123;100;"red soil"
"4421";84;103;118;92;"red soil"
"4422";71;79;96;79;"red soil"
"4423";63;75;96;83;"red soil"
"4424";67;83;104;87;"red soil"
"4425";59;83;100;83;"red soil"
"4426";63;79;100;87;"red soil"
"4427";59;72;96;83;"vegetation stubble"
"4428";59;75;89;75;"vegetation stubble"
"4429";59;79;89;71;"vegetation stubble"
"4430";59;75;109;96;"vegetation stubble"
"4431";67;87;113;96;"vegetation stubble"
"4432";67;95;109;92;"vegetation stubble"
"4433";75;99;104;83;"damp grey soil"
"4434";75;95;100;79;"damp grey soil"
"4435";71;91;100;83;"damp grey soil"
"4436";76;103;118;88;"grey soil"
"4437";80;107;118;88;"grey soil"
"4438";80;95;100;78;"damp grey soil"
"4439";80;95;100;78;"damp grey soil"
"4440";80;91;100;78;"damp grey soil"
"4441";80;91;100;74;"damp grey soil"
"4442";80;95;104;74;"damp grey soil"
"4443";76;87;100;74;"damp grey soil"
"4444";76;87;91;74;"damp grey soil"
"4445";71;83;87;67;"damp grey soil"
"4446";68;83;87;67;"damp grey soil"
"4447";68;79;87;63;"damp grey soil"
"4448";68;79;87;67;"damp grey soil"
"4449";71;83;87;67;"damp grey soil"
"4450";84;103;104;85;"grey soil"
"4451";88;107;118;88;"grey soil"
"4452";88;107;118;92;"grey soil"
"4453";88;107;118;92;"grey soil"
"4454";88;103;113;88;"grey soil"
"4455";88;103;108;85;"grey soil"
"4456";88;112;118;92;"grey soil"
"4457";92;112;118;96;"grey soil"
"4458";92;112;113;88;"grey soil"
"4459";97;107;113;88;"grey soil"
"4460";88;103;113;92;"grey soil"
